index,domain,subject,topic,problem,solution,answers,answer_type,unit,is_multiple_answer,language,level
3303,Mechanics and Thermodynamics,Thermodynamics,Thermodynamic Functions and Equilibrium Conditions,"The coefficient of expansion for water at $27^{\circ} \mathrm{C}$ is $\alpha=\frac{1}{V}\left(\frac{\partial V}{\partial T}\right)_{p}=1.3 \times 10^{-4} /{ }^{\circ} \mathrm{C}$. Assume the water on the surface of a reservoir sinks to the bottom without any heat exchange. Calculate the change in temperature as the water sinks from the surface to the bottom of a reservoir at a depth of 1 km, given the specific heat capacity $c_{\mathrm{p}}=4.2 \times 10^{3} \mathrm{~J} /(\mathrm{kg} \cdot \mathrm{K})$.","The pressure on the water increases with depth,

$$
\Delta p=\rho g \Delta h
$$

The change in temperature of the water is given by

$$
\Delta T=\left(\frac{\partial T}{\partial p}\right)_{S} \Delta p
$$

Where,

$$
\left(\frac{\partial T}{\partial p}\right)_{S}=-\left(\frac{\partial T}{\partial S}\right)_{p}\left(\frac{\partial S}{\partial p}\right)_{T}=\frac{T}{c_{\mathrm{p}}}\left(\frac{\partial V}{\partial T}\right)_{p}=\frac{T \alpha V}{c_{\mathrm{p}}}
$$

Substituting these into the expression for $\Delta T$, we get

$$
\Delta T=\frac{T \alpha V \rho g}{c_{\mathrm{p}}} \Delta h
$$

Taking $V \rho=1 \mathrm{~kg}$, $\Delta h=1 \mathrm{~km}$, $\alpha=1.3 \times 10^{-4} / \mathrm{K}$, $c_{\mathrm{p}}=4.2 \times 10^{3} \ \mathrm{J} /(\mathrm{kg} \cdot \mathrm{K})$ and $T=300 \mathrm{~K}$, we substitute in to find

$$
\Delta T=9.1 \times 10^{-2} \mathrm{~K}
$$

Thus, the temperature of water at $27^{\circ} \mathrm{C}$ as it sinks to the bottom of a 1 km deep reservoir increases by $0.09^{\circ} \mathrm{C}$.",\boxed{0.09},NV,{}^{\circ} \mathrm{C},False,EN,Practical Application
3304,Mechanics and Thermodynamics,Thermodynamics,Second Law of Thermodynamics and Entropy,"A system with constant volume is in contact with a heat reservoir at temperature $T_{f}$. If the initial temperature of the system is $T_{i}$, calculate the total change in entropy $\Delta S$ of the heat reservoir plus system. Here, it can be assumed that the specific heat $c_{v}$ of the system is independent of temperature.","The change in entropy of the system is

$$
\Delta S_{1} = \int_{T_{i}}^{T_{f}} \frac{M c_{v} \, \mathrm{d}T}{T} = M c_{v} \ln \frac{T_{f}}{T_{i}}
$$

The heat absorbed by the system from the heat reservoir is

$$
Q = M c_{v}(T_{f} - T_{i})
$$

The change in entropy of the heat reservoir is

$$
\Delta S_{2} = -\frac{Q}{T_{f}} = M c_{v} \frac{T_{i} - T_{f}}{T_{f}}
$$

The total change in entropy of the system plus heat reservoir is

$$
\Delta S = \Delta S_{1} + \Delta S_{2} = M c_{v} \left( \ln \frac{T_{f}}{T_{i}} + \frac{T_{i} - T_{f}}{T_{f}} \right)
$$",\boxed{M c_{v} \left( \ln \frac{T_{f}}{T_{i}} + \frac{T_{i} - T_{f}}{T_{f}} \right)},EX,,False,EN,Laws Application
3305,Mechanics and Thermodynamics,Thermodynamics,Second Law of Thermodynamics and Entropy,"According to the basic thermodynamic equation, the internal energy of a substance is only a function of temperature. The linear expansion coefficient $\alpha$ is constant, and $\alpha \ll 1$. The heat capacity at constant volume $c_{v} = b T^{3}$. Calculate the change in entropy $\mathrm{d}S$ under constant pressure conditions.","According to the basic thermodynamic equation,

$$
\mathrm{d}S = \frac{c_{v}}{T} \mathrm{d}T + \frac{p}{T} \mathrm{d}V = b T^{2} \mathrm{d}T + 3\alpha V_{0} p \frac{\mathrm{d}T}{T}
$$",\boxed{b T^{2} \mathrm{d}T + 3\alpha V_{0} p \frac{\mathrm{d}T}{T}},EX,,False,EN,Laws Application
3306,Mechanics and Thermodynamics,Thermodynamics,Second Law of Thermodynamics and Entropy,Equilibrium radiation suddenly radiates from a cavity with an ideal reflective hard wall and a volume of \( V_{1} \) to a cavity with the same type of wall and a volume of \( V_{2} \). Determine the temperature of the resulting radiation field in the final state.,"Initially, the internal energy of the equilibrium radiation field in \( V_{1} \) with a temperature of \( T_{1} \) is

\[ 
U_{\text{i}} = V_{1} a T_{1}^{4} 
\]

where \( a \) is a constant. When it suddenly radiates into a cavity with a volume of \( V_{2} \), the combined cavity \( V_{1} + V_{2} \) forms an isolated system. The energy of the system is conserved before and after the radiation. Let the temperature of the system in the final state be \( T_{\text{f}} \), then the internal energy in the final state is

\[ 
U_{\text{f}} = \left(V_{1} + V_{2}\right) a T_{\text{f}}^{4} 
\]

Using

\[ 
U_{\text{i}} = U_{\text{f}} 
\]

we solve for the temperature of the resulting radiation field in the final state

\[ 
T_{\text{f}} = \left(\frac{V_{1}}{V_{1} + V_{2}}\right)^{\frac{1}{4}} T_{1} 
\]

Since the volume of the radiation field increases, the temperature of the radiation field decreases, \( T_{\text{f}} < T_{1} \).","\[
\boxed{T_{\text{f}} = \left(\frac{V_{1}}{V_{1} + V_{2}}\right)^{\frac{1}{4}} T_{1}}
\]",EQ,,False,EN,Laws Application
3307,Mechanics and Thermodynamics,Thermodynamics,Second Law of Thermodynamics and Entropy,"A cylindrical container holds an ideal gas in thermodynamic equilibrium, characterized by pressure $p$, volume $V$, temperature $T$, internal energy $U$, and entropy $S$. This cylindrical container is surrounded by a large heat reservoir at the same temperature $T$. The walls and the piston are either perfectly conductive or perfectly adiabatic. The movement of the piston induces a slight volume change of $\pm \Delta V$. ""Slow"" implies that during the volume change process, the piston moves much slower than the molecular speed at temperature $T$. For the process of volume increase $+\Delta V$, consider the slow and adiabatic scenario, and determine whether the changes in the following quantities (after reaching equilibrium again) are positive, negative, or zero.

\begin{center}
\begin{tabular}{|c|c|c|c|}
\hline
$\Delta T$ & $\Delta U$ & $\Delta S$ & $\Delta p$ \\
\hline
 &  &  &  \\
\hline
 &  &  &  \\
\hline
 &  &  &  \\
\hline
 &  &  &  \\
\hline
 &  &  &  \\
\hline
\end{tabular}
\end{center}

\begin{center}
\begin{tabular}{|c|c|c|c|}
\hline
$\Delta T$ & $\Delta U$ & $\Delta S$ & $\Delta p$ \\
\hline
 &  &  &  \\
\hline
 &  &  &  \\
\hline
 &  &  &  \\
\hline
 &  &  &  \\
\hline
 &  &  &  \\
\hline
\end{tabular}
\end{center}

\begin{center}
\begin{tabular}{|c|c|c|c|c|}
\hline
 & $\Delta T$ & $\Delta U$ & $\Delta S$ & $\Delta p$ \\
\hline
1 & 0 & 0 & + & - \\
\hline
2 & - & - & 0 & - \\
\hline
3 & 0 & 0 & + & - \\
\hline
4 & 0 & 0 & + & - \\
\hline
5 & 0 & 0 & - & + \\
\hline
\end{tabular}
\end{center}","In an adiabatic expansion process, $\Delta Q=0$. Since the process is very slow, it can be considered as a quasi-static reversible process, so $\Delta S=0$. An adiabatic process satisfies the equation $p V^{\gamma} = \text{constant}$. When $V$ increases, $p$ decreases, thus $\Delta p<0$. The system does work on the surroundings, decreasing its internal energy, $\Delta U<0$, which also means $\Delta T<0$.",\boxed{2},NV,,False,EN,Laws Application
3308,Mechanics and Thermodynamics,Thermodynamics,Second Law of Thermodynamics and Entropy,There is a dam with a height of 100 m. Calculate the energy harnessed from 1 g of water through hydropower.,"For hydropower:

\[
W' = mgh = 1 \times 980 \times 100 \approx 9.8 \times 10^4 \, \mathrm{erg} = 0.24 \, \mathrm{(cal)}
\]",\boxed{0.24},NV,\text{cal},False,EN,Laws Application
3309,Mechanics and Thermodynamics,Thermodynamics,Thermodynamic Functions and Equilibrium Conditions,"A $100 \, \Omega$ resistor at room temperature 300 K carries a current of 10 A for 300 s.  
(4) What is the change in the total Helmholtz free energy?","The change in total free energy is  

$$  
\Delta F = \Delta U - T \Delta S = 0  
$$",\boxed{0},NV,,False,EN,Laws Application
3310,Mechanics and Thermodynamics,Thermodynamics,Second Law of Thermodynamics and Entropy,"A reversible heat engine operates between two heat reservoirs with temperatures $T_{1}$ and $T_{2}$ ($T_{2} > T_{1}$). The heat reservoir $T_{1}$ can be considered to have an infinite mass, while the heat reservoir $T_{2}$ consists of a fixed amount of gas (with $\mu$ moles and heat capacity $c_{v}$) with a constant volume. After the engine has been running for a long time, $T_{2} = T_{1}$. How much work has the engine done in total?","The efficiency of the heat engine is given by $\frac{\mathrm{d}W}{\mathrm{d}Q} = 1 - \frac{T_{1}}{T}$, with the relation $\mathrm{d}Q = -\mu c_{v} \mathrm{d}T$. Therefore, the total work done is

$$
W = \int \mathrm{d}W = -\left.\mu\right|_{T_{2}}^{T_{1}} \left(1 - \frac{T_{1}}{T}\right) c_{v} \mathrm{d}T = \mu c_{v}(T_{2} - T_{1}) - \mu c_{v} T_{1} \ln \frac{T_{2}}{T_{1}}
$$",\boxed{\mu c_{v}(T_{2} - T_{1}) - \mu c_{v} T_{1} \ln \frac{T_{2}}{T_{1}}},EX,\text{J},False,EN,Laws Application
3311,Mechanics and Thermodynamics,Thermodynamics,Thermodynamic State and First Law of Thermodynamics,"A certain ideal gas consists of 0.1 mol of helium gas (with $\gamma_{1}=\frac{c_{\mathrm{P}}}{c_{\mathrm{v}}}=\frac{5}{3}$) and 0.2 mol of nitrogen gas (with $\gamma_{2}=\frac{7}{5}$), at an initial temperature of 300 K occupying a volume of 4 L. Calculate the initial pressure of the mixed gas.","Let subscripts 1 and 2 denote helium gas (He) and nitrogen gas ($\mathrm{N}_{2}$), respectively. Initially, 0.1 mol of He gas and 0.2 mol of $\mathrm{N}_{2}$ gas together occupy a volume of $V_{i}=4 \mathrm{~L}$, so their initial partial pressures are:

$$
p_{1 i}=\frac{n_{1} R T_{i}}{V_{i}}, \quad p_{2 i}=\frac{n_{2} R T_{i}}{V_{i}}
$$

Substituting $n_{1}=0.1 \mathrm{~mol}$, $n_{2}=0.2 \mathrm{~mol}$, and $T_{i}=300 \mathrm{~K}$, we find:

$$
\begin{aligned}
p_{1 i} & =0.615 \mathrm{~atm} \\
p_{2 i} & =1.230 \mathrm{~atm}
\end{aligned}
$$

The initial pressure of the mixed gas is:

$$
p_{i}=p_{1 i}+p_{2 i}=1.845 \mathrm{~atm}
$$",\boxed{1.845},NV,,False,EN,Laws Application
3312,Mechanics and Thermodynamics,Thermodynamics,Phase Transition and Equilibrium,"At an atmospheric pressure of 1 atm and $100^{\circ} \mathrm{C}$, find the Gibbs free energy of water and steam.","$G = H - TS$, therefore

$$
\begin{aligned}
& G_{\text{water}} = H_{\text{water}} - T S_{\text{water}} = -16 \mathrm{cal}/\mathrm{g} \\
& G_{\text{steam}} = H_{\text{steam}} - T S_{\text{steam}} = -16 \mathrm{cal}/\mathrm{g}
\end{aligned}
$$","\boxed{-16, -16}",NV,"\text{cal/g}, \text{cal/g}",True,EN,Laws Application
3315,Mechanics and Thermodynamics,Thermodynamics,Thermodynamic Functions and Equilibrium Conditions,"Consider a simple model of the atmosphere. Ignore wind, convection, and the variation of gravity with altitude. Assume the atmosphere is adiabatic. Prove that in this case the temperature decreases linearly with increasing altitude and determine the rate of decrease.","The equation $\frac{1}{p} \mathrm{~d} p = -\frac{m g}{k T} \mathrm{~d} h$ remains valid. The adiabatic condition gives

$$
\begin{aligned}
& p^{\frac{1-\gamma}{\gamma}} T = \text{constant} \\
& \gamma = \frac{c_{\mathrm{P}}}{c_{v}} \approx \frac{7}{5} \text{ (for diatomic molecules)}
\end{aligned}
$$

Therefore,

$$
\begin{aligned}
& \frac{\mathrm{d} T}{T} = \frac{\gamma}{\gamma-1} \cdot -\frac{m g}{k T} \mathrm{~d} h \\
& T - T_{0} = -\frac{(\gamma-1) m g}{\gamma k}(h - h_{0}) = -\frac{(\gamma-1) M g}{\gamma R} (h - h_{0}) \\
& \frac{\mathrm{~d} T}{\mathrm{~d} h} = -\frac{\gamma-1}{\gamma} \frac{M g}{R} \approx -0.01 (\mathrm{~K} / \mathrm{m})
\end{aligned}
$$",\boxed{-0.01},NV,\mathrm{K/m},False,EN,Math Derivation
3316,Mechanics and Thermodynamics,Thermodynamics,Non-equilibrium Thermodynamics,"Assuming a thermal conductivity of $\kappa$ and given a temperature gradient, apply Fourier's law of heat conduction to determine the local entropy generation rate.","According to Fourier's law of heat conduction $\boldsymbol{q} = -\kappa \nabla T$, we have

$$
\Theta = \kappa \left( \frac{\nabla T}{T} \right)^2
$$",\boxed{\Theta = \kappa \left( \frac{\nabla T}{T} \right)^2},EQ,,False,EN,Laws Application
3317,Mechanics and Thermodynamics,Thermodynamics,Second Law of Thermodynamics and Entropy,"A uniform copper rod with mass $m = 1.0 \, \mathrm{kg}$ and specific heat capacity at constant pressure $c_{p} = 385 \, \mathrm{J}/(\mathrm{kg} \cdot \mathrm{K})$ has an initial temperature of $T_{1} = 400 \, \mathrm{K}$ at the left end and $T_{2} = 300 \, \mathrm{K}$ at the right end. The side surface of the rod is thermally insulated from the surroundings. The right end of the rod is in contact with a heat reservoir at $T_{2} = 300 \, \mathrm{K}$, while the left end is insulated, allowing the rod to reach thermal equilibrium. Calculate the entropy change of the rod and the heat reservoir.","If the initial temperature of the rod at $x = 0$ is $T_{1}$, and the end of the rod at $x = l$ is in contact with the heat reservoir at $T_{2}$, then the final temperature of the rod $T_{\mathrm{f}} = T_{2} = 300 \, \mathrm{K}$. The entropy change of a segment $\mathrm{d} x$ of the rod is:

$$
\mathrm{d} S(x) = \int_{T_{\mathrm{i}}(x)}^{T_{2}} \frac{c_{\mathrm{p}} \, \mathrm{d} m \, \mathrm{d} T}{T} = \rho c_{\mathrm{p}} \, \mathrm{d} x \ln \frac{T_{2}}{T_{\mathrm{i}}(x)}
$$

The total entropy increase of the rod is:

$$
\begin{aligned}
\Delta S_{\text{rod}} &= \int \mathrm{d} S(x) = \frac{m c_{\mathrm{p}}}{l} \int_{0}^{l}\left[\ln T_{2} - \ln \left(T_{1} - \frac{100}{l} x\right)\right] \mathrm{d} x \\
&= m c_{\mathrm{p}}\left\{\ln T_{2} + \frac{1}{100}[300 \ln 300 - 400 \ln 400 + 100]\right\} \\
&= -58 \, \mathrm{J/K}
\end{aligned}
$$

The heat released by the rod is:

$$
Q = m c_{\mathrm{p}} \frac{T_{1} - T_{2}}{2} = 385 \times 50 = 1.925 \times 10^{4} \, \mathrm{J}
$$

With the reservoir temperature at $T_{2} = 300 \, \mathrm{K}$, absorbing heat $Q$, the entropy increase is:

$$
\Delta S_{\text{reservoir}} = \frac{Q}{T_{2}} = 64.2 \, \mathrm{J/K}
$$

The total entropy change of the system composed of the rod and the reservoir is:

$$
\Delta S > 0
$$

which is consistent with the principle of entropy increase.","\boxed{-58, 64.2}","NV, NV","\mathrm{J/K}, \mathrm{J/K}",True,EN,Laws Application
3318,Mechanics and Thermodynamics,Thermodynamics,Second Law of Thermodynamics and Entropy,"A cylindrical container contains an ideal gas in thermodynamic equilibrium with pressure $p$, volume $V$, temperature $T$, internal energy $U$, and entropy $S$. Surrounding this cylindrical container is a large heat reservoir at the same temperature $T$. The walls and piston of the container are either completely conductive or completely adiabatic. The movement of the piston causes a small change in volume of $\pm \Delta V$. ""Fast"" means that during the change in volume, the speed of the piston is much greater than the molecular speed at temperature $T$. For the process of volume increase $+\Delta V$, in the fast and conductive case, determine whether the changes of each quantity (after reaching equilibrium again) are positive, negative, or zero.

\[
\begin{array}{|c|c|c|c|}
\hline
\Delta T & \Delta U & \Delta S & \Delta p \\
\hline
 &  &  &  \\
\hline
 &  &  &  \\
\hline
 &  &  &  \\
\hline
 &  &  &  \\
\hline
 &  &  &  \\
\hline
\end{array}
\]

\[
\begin{array}{|c|c|c|c|c|}
\hline
 & \Delta T & \Delta U & \Delta S & \Delta p \\
\hline
1 & 0 & 0 & + & - \\
\hline
2 & - & - & 0 & - \\
\hline
3 & 0 & 0 & + & - \\
\hline
4 & 0 & 0 & + & - \\
\hline
5 & 0 & 0 & - & + \\
\hline
\end{array}
\]","The result is the same as an isothermal free expansion process, hence $\Delta T=0, \Delta U=0, \Delta S>0, \Delta p<0$.","\boxed{1, 3, 4}",MC,"None, None, None",True,EN,Laws Application
3321,Mechanics and Thermodynamics,Thermodynamics,Thermodynamic Functions and Equilibrium Conditions,"During the adiabatic expansion of a gas, the change of temperature with respect to pressure is represented by $\mu_{s}=\left(\frac{\partial T}{\partial p}\right)_{s}$. Derive the expression for $\mu_{s}$.","Proof

$$
\mu_{s}=\left(\frac{\partial T}{\partial p}\right)_{s}=-\left(\frac{\partial T}{\partial S}\right)_{p}\left(\frac{\partial S}{\partial p}\right)_{T}=-\frac{T}{c_{p}}\left(\frac{\partial S}{\partial p}\right)_{T}.
$$",\boxed{\mu_{s}=-\frac{T}{c_{p}}\left(\frac{\partial S}{\partial p}\right)_{T}},EX,,False,EN,Math Derivation
3322,Mechanics and Thermodynamics,Thermodynamics,Thermodynamic State and First Law of Thermodynamics,"The experiment measures the rate of change of the volume \( V \) of a certain gas with respect to temperature and pressure given by

$$
\begin{aligned}
& \left(\frac{\partial V}{\partial T}\right)_{p}=\frac{a}{T^{2}}+\frac{b}{p} \\
& \left(\frac{\partial V}{\partial p}\right)_{T}=-T f(p)
\end{aligned}
$$

where \( V \) is the molar volume of the gas, \( a \) and \( b \) are constants, and \( f(p) \) depends only on pressure \( p \). Find the equation of state for the gas.","Choose \( T \) and \( p \) as independent variables, then the equation of state for the gas is \( V=V(T, p) \), and its differential expression is

$$
\mathrm{d} V=\left(\frac{a}{T^{2}}+\frac{b}{p}\right) \mathrm{d} T-T f(p) \mathrm{d} p
$$

Since \(\mathrm{d} V\) is a total differential, from the condition for a total differential we have

$$
\left[\frac{\partial}{\partial p}\left(\frac{a}{T^{2}}+\frac{b}{p}\right)\right]_{T}=\left[\frac{\partial}{\partial T}(-T f(p))\right]_{p}
$$

Calculating the partial derivatives, we get

$$
f(p)=\frac{b}{p^{2}}
$$

Substitute \( f(p) \) back into the expression for \(\mathrm{d} V\), we get

$$
\mathrm{d} V=\frac{a}{T^{2}} \mathrm{~d} T+\frac{b}{p} \mathrm{~d} T-\frac{b T}{p^{2}} \mathrm{~d} p=\mathrm{d}\left(-\frac{a}{T}+\frac{b T}{p}\right)
$$

After integrating, we obtain the equation of state for the gas

$$
V-V_{0}=-\frac{a}{T}+\frac{b}{p} T
$$

where \( V_{0} \) is the integration constant.",\boxed{V-V_{0}=-\frac{a}{T}+\frac{b}{p} T},EQ,,False,EN,Math Derivation
3323,Mechanics and Thermodynamics,Thermodynamics,Phase Transition and Equilibrium,"A container A with a volume of 1 L is filled with dry air at a temperature of \( t = 20^{\circ} \mathrm{C} \). By closing r and introducing 50 mg of water into A, calculate the vapor pressure and the mass of the liquid water in A under this condition.

Assume the saturation vapor pressure of water at \( 20^{\circ} \mathrm{C} \) is \( p_{V} = 2.3 \times 10^{3} \mathrm{~Pa} \). Under such low pressure, water vapor can be regarded as an ideal gas. It is known that the density of water vapor at standard conditions is \( \rho_{0} = 0.804 \mathrm{~kg} / \mathrm{m}^{3} \).","Given that the temperature of A is \( t = 20^{\circ} \mathrm{C} \), after introducing 50 mg of water, if the water vapor in A is saturated vapor, its saturated vapor pressure is \( p_{V} \). Assuming the density of water vapor is \( \rho_{V} \), the mass of the water vapor is

\[
m_{1} = V \rho_{V}
\]

According to the problem, water vapor can be considered an ideal gas, and its state equation is

\[
p = \frac{\rho R T}{\mu}
\]

Thus, compared to standard conditions, we can obtain

\[
\rho_{V} = \rho_{0} \frac{p_{V}}{p_{0}} \frac{T_{0}}{T}
\]

Substituting equation (3) into equation (1), we get

\[
m_{1} = V \rho_{0} \frac{p_{V}}{p_{0}} \frac{T_{0}}{T} = 17.2 \mathrm{mg}
\]

Since \( m_{1} < 50 \mathrm{mg} \), there are still 32.8 mg of liquid water in A, so the water vapor in A is saturated vapor.","\boxed{2.3 \times 10^{3}, 32.8}","NV, NV","\mathrm{Pa}, \mathrm{mg}",True,EN,Practical Application
